"artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isGameChanger","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","number","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","setCode","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark"
"Flavio Greco Paglia","9c5d82ee-a27b-47e4-8226-cd8647cc0b05","","","arena, mtgo, paper","","borderless","","B, G, U","","B, G, U",NA,"",21098,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Mill","English","saga","",NA,"","{B}{G}{U}",3,"Awaken the Honored Dead","383","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","Saga","","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI — Destroy target nonland permanent.\nII — Mill three cards.\nIII — You may discard a card. When you do, return target creature or land card from your graveyard to your hand.","","Enchantment — Saga","Enchantment","cacfb167-dfce-52b3-b845-4b113102dfb7","0860270f-fa0b-535d-96b4-a375cca0ec72",""
"Clint Lockwood","72589de5-497e-4c58-b1a0-cc1b616f81a5","","","arena, mtgo, paper","","borderless","","B, W","","B, W",NA,"",19985,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{2}{W}{B}",4,"Barrensteppe Siege","384","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","As this enchantment enters, choose Abzan or Mardu.\n• Abzan — At the beginning of your end step, put a +1/+1 counter on each creature you control.\n• Mardu — At the beginning of your end step, if a creature died under your control this turn, each opponent sacrifices a creature of their choice.","","Enchantment","Enchantment","a5d4170c-cb6d-5f62-9719-c1cf9d0374f9","9410b8b5-8f1f-5b9b-a9c3-ba199b8c5f3e",""
"Francesca Baerald","372b1f5f-1b3c-42ed-af01-525f77f2f079","","","arena, mtgo, paper","","borderless","","R, U","","R, U",NA,"",16052,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{1}{U}{R}",3,"Frostcliff Siege","385","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","As this enchantment enters, choose Jeskai or Temur.\n• Jeskai — Whenever one or more creatures you control deal combat damage to a player, draw a card.\n• Temur — Creatures you control get +1/+0 and have trample and haste.","","Enchantment","Enchantment","a3511d29-d929-5ed9-8288-a1b3c3a85144","d2b9c781-b783-523d-b488-05c37af8b91f",""
"Clint Lockwood","72589de5-497e-4c58-b1a0-cc1b616f81a5","","","arena, mtgo, paper","","borderless","","G, U","","G, U",NA,"",20768,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Mill","English","normal","",NA,"","{1}{G}{U}",3,"Glacierwood Siege","386","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","As this enchantment enters, choose Temur or Sultai.\n• Temur — Whenever you cast an instant or sorcery spell, target player mills four cards.\n• Sultai — You may play lands from your graveyard.","","Enchantment","Enchantment","51561b32-c0a3-5fa6-8621-46ec41b7df07","00ddf81f-e719-5099-9a97-7142885c2c4c",""
"Raymond Bonilla","39fcaaac-bf5d-4c43-ae20-4cf4921a44fa","","","arena, mtgo, paper","","borderless","","B, G","","B, G",NA,"",21349,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{B}{G}",2,"Hollowmurk Siege","387","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","As this enchantment enters, choose Sultai or Abzan.\n• Sultai — Whenever a counter is put on a creature you control, draw a card. This ability triggers only once each turn.\n• Abzan — Whenever you attack, put a +1/+1 counter on target attacking creature. It gains menace until end of turn.","","Enchantment","Enchantment","e686dfe3-c104-5e7c-8e62-da44fd9f3e5c","4682ecf2-2723-57d4-b2b8-6751f7ee3486",""
"Justyna Dura","d2340aef-8ca9-4e0d-864c-6a4e8d5e350a","","","arena, mtgo, paper","","borderless","","R, U, W","","R, U, W",NA,"",24931,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","saga","",NA,"","{U}{R}{W}",3,"Rediscover the Way","388","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","Saga","","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI, II — Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.\nIII — Whenever you cast a noncreature spell this turn, target creature you control gains double strike until end of turn.","","Enchantment — Saga","Enchantment","3f7de260-8a02-5493-bf72-4e09f9e6725d","6ecbb40f-83c3-5b74-be2b-fd3d1043e862",""
"Miklós Ligeti","397e374b-b428-4bab-b198-372f7f4c2f40","","","arena, mtgo, paper","","borderless","","B, G, W","","B, G, W",NA,"",26363,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{1}{W}{B}{G}",4,"Revival of the Ancestors","389","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","Saga","","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI — Create three 1/1 white Spirit creature tokens.\nII — Distribute three +1/+1 counters among one, two, or three target creatures you control.\nIII — Creatures you control gain trample and lifelink until end of turn.","","Enchantment — Saga","Enchantment","9a7e66d3-e97b-5670-ac52-3f73c2b202f8","cf43733f-454e-5f63-822b-e9aba7033731",""
"Miklós Ligeti","397e374b-b428-4bab-b198-372f7f4c2f40","","","arena, mtgo, paper","","borderless","","G, R, U","","G, R, U",NA,"",27640,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{2}{G}{U}{R}",5,"Roar of Endless Song","390","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","Saga","","(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI, II — Create a 5/5 green Elephant creature token.\nIII — Double the power and toughness of each creature you control until end of turn.","","Enchantment — Saga","Enchantment","bcc68561-b809-5ae5-9578-323229ea0bbb","8cd2944f-9bcf-5fea-870f-b18892ee869a",""
"Lie Setiawan","6f771d3f-310e-4aa4-841f-5ba4ba9f025a","","","arena, mtgo, paper","","borderless","","B, R, W","","B, R, W",NA,"",24305,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{R}{W}{B}",3,"Thunder of Unity","391","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","Saga","","(As this Saga enters step, add a lore counter. Sacrifice after III.)\nI — You draw two cards and you lose 2 life.\nII, III — Whenever a creature you control enters this turn, each opponent loses 1 life and you gain 1 life.","","Enchantment — Saga","Enchantment","31cde842-b500-52c2-997e-d44947559dc2","b509e306-9b7c-5493-aa45-5225cedf261c",""
"Francesca Baerald","372b1f5f-1b3c-42ed-af01-525f77f2f079","","","arena, mtgo, paper","","borderless","","R, W","","R, W",NA,"",17401,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","{1}{R}{W}",3,"Windcrag Siege","392","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","As this enchantment enters, choose Mardu or Jeskai.\n• Mardu — If a creature attacking causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.\n• Jeskai — At the beginning of your upkeep, create a 1/1 red Goblin creature token. It gains lifelink and haste until end of turn.","","Enchantment","Enchantment","35526741-35c6-5b8b-ab70-ef9aa7c134e2","47366dca-0ac2-5560-93f1-f4901d8d3025",""
"Constantin Marin","6cb0dc0c-4362-4c21-b23a-b2d7e096aa4f","","","arena, mtgo, paper","","borderless","","R","","",NA,"",23300,NA,NA,"",NA,"","nonfoil, foil","","Come to learn. Stay to teach.","inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","",0,"Cori Mountain Monastery","393","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Plains or an Island.\n{T}: Add {R}.\n{3}{R}, {T}: Exile the top card of your library. Until the end of your next turn, you may play that card.","","Land","Land","bd83e20a-0bee-5382-8358-3221287b64be","4408b2a5-ea1a-5a22-930a-2088bfc5e5e5",""
"Raymond Bonilla","39fcaaac-bf5d-4c43-ae20-4cf4921a44fa","","","arena, mtgo, paper","","borderless","","W","","",NA,"",19339,NA,NA,"",NA,"","nonfoil, foil","","","inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","",0,"Dalkovan Encampment","394","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Swamp or a Mountain.\n{T}: Add {W}.\n{2}{W}, {T}: Whenever you attack this turn, create two 1/1 red Warrior creature tokens that are tapped and attacking. Sacrifice them at the beginning of the next end step.","","Land","Land","bc9b810f-1605-55a9-891a-c51a6814e1c4","ddd08f46-d88d-5e04-a552-5441d40b37ff",""
"Constantin Marin","6cb0dc0c-4362-4c21-b23a-b2d7e096aa4f","","","arena, mtgo, paper","","borderless","","B","","",NA,"",24617,NA,NA,"",NA,"","nonfoil, foil","","","inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","",0,"Great Arashin City","395","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Forest or a Plains.\n{T}: Add {B}.\n{1}{B}, {T}, Exile a creature card from your graveyard: Create a 1/1 white Spirit creature token.","","Land","Land","b2ff3a0f-1b47-5741-b93c-aea65f63f15c","279ebff6-f9dd-5920-a886-6d6f241a0640",""
"Marina Ortega Lorente","63def22f-9b97-423f-8791-2c1be9f46619","","","arena, mtgo, paper","","borderless","","G","","",NA,"",22903,NA,NA,"",NA,"","nonfoil, foil","","Silumgar's remnants drown, a new Sultai rises.","inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","Surveil","English","normal","",NA,"","",0,"Kishla Village","396","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control an Island or a Swamp.\n{T}: Add {G}.\n{3}{G}, {T}: Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)","","Land","Land","a730ceee-a34f-5837-9818-526b29db1c9c","6fa6dc8b-9935-50dc-8eb5-ca1edd39892c",""
"Marco Gorlei","b6476cc7-1576-47e8-9f6a-68d05b45cf62","","","arena, mtgo, paper","","borderless","","U","","",NA,"",13101,NA,NA,"",NA,"","nonfoil, foil","","There is always an influx of visiting Temur families when the geothermal vents are most active.","inverted","2015",NA,"","","True","True","","True","","","","","","","","","True","","","","","English","normal","",NA,"","",0,"Mistrise Village","397","","","","","","","TDM","boosterfun","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Mountain or a Forest.\n{T}: Add {U}.\n{U}, {T}: The next spell you cast this turn can't be countered.","","Land","Land","0dcfd635-84c9-5f2b-bc5b-eb2a09c18896","7703e3b6-8694-53fb-8e63-e17649e610b0",""
"Jeremy Wilson","eb66ec0c-e03d-4a7d-a732-193bfa421f67","","","arena, mtgo, paper","","borderless","","W","","W",NA,"",13750,NA,NA,"",NA,"","nonfoil, foil","","","inverted","2015",NA,"","","True","True","","","","","","","","","","","True","","","","","English","normal","{""brawl"": false, ""commander"": false, ""oathbreaker"": true}",NA,"5","{3}{W}{W}",5,"Elspeth, Storm Slayer","398","","","","","","","TDM","boosterfun","mythic","","","oval","TDM","","","","","Elspeth","Legendary","If one or more tokens would be created under your control, twice that many of those tokens are created instead.\n[+1]: Create a 1/1 white Soldier creature token.\n[0]: Put a +1/+1 counter on each creature you control. Those creatures gain flying until your next turn.\n[−3]: Destroy target creature an opponent controls with mana value 3 or greater.","","Legendary Planeswalker — Elspeth","Planeswalker","ef7955f4-0aca-53a4-9b00-ffb5ddbae260","49fc65ab-f09a-5a9a-b550-f8fde7ac1b5e, f305af5b-7c2a-52f4-8a6f-b296a1664f5a, 15693f55-81b8-500b-9fd2-90d7893015ef",""
"Yohann Schepacz","c40c8ec8-d8b3-48a5-8de2-a7c96cbded5b","","","arena, mtgo, paper","","black","","W","","W",NA,"",28023,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","","","","","","True","","","","True","","","","Flash","English","normal","",NA,"","{4}{W}",5,"Static Snare","420","","","","","","","TDM","promopack","uncommon","","","oval","TDM","","","","","","","Flash\nThis spell costs {1} less to cast for each attacking creature.\nWhen this enchantment enters, exile target artifact or creature an opponent controls until this enchantment leaves the battlefield.","","Enchantment","Enchantment","ada1c311-94fa-5e5d-9d6a-b166996b7a56","1136f4f6-05df-5a33-a630-0804a1d6f095",""
"Gaboleps","0c37cdfe-5651-4ae6-a3c8-e7153509f970","","","arena, mtgo, paper","","black","","U","","U",NA,"",20941,NA,NA,"",NA,"","nonfoil, foil","","""Beware dragonstorms that strike from the sea. Their size always disguises their force.""\n—Narset","enchantment","2015",NA,"","","True","True","True","","","","","","True","","","","True","","","","","English","normal","",NA,"","{1}{U}",2,"Roiling Dragonstorm","421","","","","","","","TDM","promopack","uncommon","","","oval","TDM","","","","","","","When this enchantment enters, draw two cards, then discard a card.\nWhen a Dragon you control enters, return this enchantment to its owner's hand.","","Enchantment","Enchantment","0e7e80f4-edcf-5ca6-9211-8f6790afcd1d","0663aff5-789c-5dac-90a7-281f3859efcd, 31e75a75-a0de-51c1-bcac-664214f5e8fa",""
"Flavio Greco Paglia","9c5d82ee-a27b-47e4-8226-cd8647cc0b05","","","arena, mtgo, paper","","black","","B","","B",NA,"",27579,NA,NA,"",NA,"","nonfoil, foil","","As Sultai blades threatened Qatros city walls, Mehtma of House Fenzala turned her weapons on her political rivals.","inverted","2015",NA,"","","True","True","","","","","","","True","","","","True","","","","","English","normal","",NA,"","{1}{B}",2,"Strategic Betrayal","422","","","","","","","TDM","promopack","uncommon","","","oval","TDM","","","","","","","Target opponent exiles a creature they control and their graveyard.","","Sorcery","Sorcery","63bc614a-e22b-586e-86f8-6d05c685a0e8","4b5578c9-d5f6-50a9-8c9f-d8bc4cd0af7b",""
"Jorge Jacinto","05a3ac12-b25d-48e2-af5e-8a299fd3da14","","","arena, mtgo, paper","","black","","R","","R",NA,"",28326,NA,NA,"",NA,"","nonfoil, foil","","","inverted","2015",NA,"","","True","True","","","","","","","True","","","","True","","","","","English","normal","",NA,"","{R}",1,"Channeled Dragonfire","423","","","","","","","TDM","promopack","uncommon","","","oval","TDM","","","","","","","Channeled Dragonfire deals 2 damage to any target.\nHarmonize {5}{R}{R} (You may cast this card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by {X}, where X is its power. Then exile this spell.)","","Sorcery","Sorcery","c3712143-38ec-5566-b060-254d5675d74c","0bd1269f-ac1b-536b-9f98-ec32bc8e0634",""
"Marco Gorlei","b6476cc7-1576-47e8-9f6a-68d05b45cf62","","","arena, mtgo, paper","","black","","G","","G",NA,"",15875,NA,NA,"",NA,"","nonfoil, foil","","","enchantment, inverted","2015",NA,"","","True","True","","","","","","","True","","","","True","","","","","English","normal","",NA,"","{3}{G}",4,"Encroaching Dragonstorm","424","","","","","","","TDM","promopack","uncommon","","","oval","TDM","","","","","","","When this enchantment enters, search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.\nWhen a Dragon you control enters, return this enchantment to its owner's hand.","","Enchantment","Enchantment","e29b2af3-2234-5f59-a29c-9881140805df","4dab92ca-65dd-540b-bf3c-070d2b8c376b, 673bcab7-23d6-5dc7-9723-9545179916c5",""
