"","cardNumber","setCode","commander","foil","commander_deck","artist","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","side","signature","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark","GreenMana","BlackMana","BlueMana","WhiteMana","RedMana","GreenBlackMana","GreenBlueMana","GreenWhiteMana","GreenRedMana","BlackBlueMana","BlackWhiteMana","BlackRedMana","BlueWhiteMana","BlueRedMana","WhiteRedMana","GreenPhyrexian","BlackPhyrexian","BluePhyrexian","WhitePhyrexian","RedPhyrexian","GreenWhitePhyrexian","GreenRedPhyrexian","WhiteRedPhyrexian","GreenTwo","BlackTwo","BlueTwo","WhiteTwo","RedTwo","ColourlessMana","ManaDiscrep"
"179",57,"KHC","","","Lathril, Blade of the Elves","Raymond Swanland","","","mtgo, paper","","black","","G","","G",NA,"",932,0.34,NA,"",NA,"","nonfoil","","""The elves tend the forest, and the forest sustains the elves. My role is to ensure that the cycle continues.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{1}{G}{G}",3,"Elvish Archdruid","","","Other Elf creatures you control get +1/+1.\n{T}: Add {G} for each Elf you control.","Creature — Elf Druid","","2","C14, CMA, DDU, GN3, JMP, KHC, LTC, M10, M11, M12, M13, PLIST","","rare","","","oval","","","","Elf, Druid","","Other Elf creatures you control get +1/+1.\n{T}: Add {G} for each Elf you control.","2","Creature — Elf Druid","Creature","f495cb6f-e829-5ae5-9640-d7751d26c313","","",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"180",59,"KHC","","","Lathril, Blade of the Elves","Steve Ellis","","","mtgo, paper","","black","","G","","G",NA,"",2056,0.26,NA,"",NA,"","nonfoil","","The faultless and immaculate castes form the lower tiers of elvish society, with the exquisite caste above them. At the pinnacle is the perfect, a consummate blend of aristocrat and predator.","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{3}{G}",4,"Elvish Promenade","","","Create a 1/1 green Elf Warrior creature token for each Elf you control.","Tribal Sorcery — Elf","","","DD1, DPA, EVG, KHC, LRW, PS11","","uncommon","","","","","","","Elf","","Create a 1/1 green Elf Warrior creature token for each Elf you control.","","Tribal Sorcery — Elf","Tribal, Sorcery","17564b92-1981-574a-9d4d-bac78f5ca1a0","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"181",60,"KHC","","","Lathril, Blade of the Elves","Winona Nelson","","","mtgo, paper","","black","","G","","G",NA,"",2877,0.11,NA,"",NA,"","nonfoil","","","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}",3,"Elvish Rejuvenator","","","When Elvish Rejuvenator enters the battlefield, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order.","Creature — Elf Druid","","1","2X2, GN3, J22, KHC, M19, PM19, PRM, ZNC","","common","","","","","","","Elf, Druid","","When Elvish Rejuvenator enters the battlefield, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order.","1","Creature — Elf Druid","Creature","ec500a7d-f202-5461-b2a5-ec1b85a51969","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"182",63,"KHC","","","Lathril, Blade of the Elves","Shreya Shetty","","","mtgo, paper","","black","","G","","G",NA,"",1156,0.17,NA,"",NA,"","nonfoil","","A true reflection of nature: death fostering life.","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}",3,"Harvest Season","","","Search your library for up to X basic land cards, where X is the number of tapped creatures you control, and put those cards onto the battlefield tapped. Then shuffle your library.","Sorcery","","","AKH, KHC, PAKH, SCD","","rare","","","oval","","","","","","Search your library for up to X basic land cards, where X is the number of tapped creatures you control, put those cards onto the battlefield tapped, then shuffle.","","Sorcery","Sorcery","e5b3aad9-a48a-58b2-ad66-5e7dab5278fb","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"183",67,"KHC","","","Lathril, Blade of the Elves","Pete Venters","","","mtgo, paper","","black","","G","","G",NA,"",1820,0.2,NA,"",NA,"","nonfoil","","From the highest tiers of Dawn's Light Palace to the deepest shade of Wren's Run, the silver notes of the horn shimmer through the air, and all who hear it feel its pull.","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}{G}",4,"Lys Alana Huntmaster","","","Whenever you cast an Elf spell, you may create a 1/1 green Elf Warrior creature token.","Creature — Elf Warrior","","3","C14, CMA, DD1, DPA, EMA, EVG, HA4, J22, KHC, LRW, PS11","","common","","","","","","","Elf, Warrior","","Whenever you cast an Elf spell, you may create a 1/1 green Elf Warrior creature token.","3","Creature — Elf Warrior","Creature","f2c2ed3a-d9e4-55db-90d1-195afc4245d4","","",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"184",68,"KHC","","","Lathril, Blade of the Elves","Chris Rahn","","","mtgo, paper","","black","","G","","G",NA,"",940,0.35,NA,"",NA,"","nonfoil","","Midwife to mothers and leader to all.","legendary","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","{'brawl': False, 'commander': True, 'oathbreaker': False}",NA,"","{2}{G}",3,"Marwyn, the Nurturer","","","Whenever another Elf enters the battlefield under your control, put a +1/+1 counter on Marwyn, the Nurturer.\n{T}: Add an amount of {G} equal to Marwyn's power.","Legendary Creature — Elf Druid","","1","DOM, KHC, PDOM","","rare","","","oval","","","","Elf, Druid","Legendary","Whenever another Elf enters the battlefield under your control, put a +1/+1 counter on Marwyn, the Nurturer.\n{T}: Add an amount of {G} equal to Marwyn's power.","1","Legendary Creature — Elf Druid","Creature","4517c48b-61bc-54dc-96b9-070277f7b67a","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"185",69,"KHC","","","Lathril, Blade of the Elves","Eric Fortune","","","mtgo, paper","","black","","G","","G",NA,"",7820,0.05,NA,"",NA,"","nonfoil","","""Beauty determines value, and we determine beauty.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}{G}",4,"Masked Admirers","","","When Masked Admirers enters the battlefield, draw a card.\nWhenever you cast a creature spell, you may pay {G}{G}. If you do, return Masked Admirers from your graveyard to your hand.","Creature — Elf Shaman","","3","C14, C20, CMA, KHC, LRW, MMA","","rare","","","oval","","","","Elf, Shaman","","When Masked Admirers enters the battlefield, draw a card.\nWhenever you cast a creature spell, you may pay {G}{G}. If you do, return Masked Admirers from your graveyard to your hand.","2","Creature — Elf Shaman","Creature","0889014d-0f4d-59a3-aadc-6be77949c0cb","","",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"186",72,"KHC","","","Lathril, Blade of the Elves","Christopher Moeller","","","mtgo, paper","","black","","G","","G",NA,"",105,0.24,NA,"",NA,"","nonfoil","","""What was once formed by masons, shaped by smiths, or given life by mages, I will return to the embrace of the earth.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}",3,"Reclamation Sage","","","When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.","Creature — Elf Shaman","","2","2XM, C14, C18, C20, CMA, CMR, J22, KHC, LTC, M15, M19, PLIST, PM15, PRM, SCD, TSR","","uncommon","","","","","","","Elf, Shaman","","When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.","1","Creature — Elf Shaman","Creature","2114b98e-d3c5-5730-b4a5-fa701b7a3b1f","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"187",74,"KHC","","","Lathril, Blade of the Elves","Randy Gallegos","","","mtgo, paper","","black","","G","","G",NA,"",479,0.07,NA,"",NA,"","nonfoil","","""New growth applies a healing poultice to wounds long scabbed over.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}",3,"Springbloom Druid","","","When Springbloom Druid enters the battlefield, you may sacrifice a land. If you do, search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle your library.","Creature — Elf Druid","","1","J21, KHC, MH1, ZNC","","common","","","","","","","Elf, Druid","","When Springbloom Druid enters the battlefield, you may sacrifice a land. If you do, search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.","1","Creature — Elf Druid","Creature","8c3f9cb2-8712-5d37-9b0c-052565f38c90","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"188",75,"KHC","","","Lathril, Blade of the Elves","PINDURSKI","","","mtgo, paper","","black","","G","","G",NA,"",5353,0.04,NA,"",NA,"","nonfoil","","","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"Trample","English","normal","",NA,"","{3}{G}",4,"Sylvan Messenger","","","Trample\nWhen Sylvan Messenger enters the battlefield, reveal the top four cards of your library. Put all Elf cards revealed this way into your hand and the rest on the bottom of your library in any order.","Creature — Elf","","2","APC, DD1, EVG, GN3, KHC, ORI, PSAL","","uncommon","","","","","","","Elf","","Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)\nWhen Sylvan Messenger enters the battlefield, reveal the top four cards of your library. Put all Elf cards revealed this way into your hand and the rest on the bottom of your library in any order.","2","Creature — Elf","Creature","0e524cbe-328e-5e54-81f0-b55fb54603f5","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"189",76,"KHC","","","Lathril, Blade of the Elves","Yohann Schepacz","","","mtgo, paper","","black","","G","","G",NA,"",2480,0.18,NA,"",NA,"","nonfoil","","""If you ever want to leave this forest, now's the time.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}",3,"Timberwatch Elf","","","{T}: Target creature gets +X/+X until end of turn, where X is the number of Elves on the battlefield.","Creature — Elf","","1","C14, CMA, DD1, EMA, EVG, KHC, LGN, MB1, PSAL","","common","","","","","","","Elf","","{T}: Target creature gets +X/+X until end of turn, where X is the number of Elves on the battlefield.","2","Creature — Elf","Creature","63e04a94-267f-57b8-a9fc-8c767812bf93","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"190",80,"KHC","","","Lathril, Blade of the Elves","Josh Hass","","","mtgo, paper","","black","","G","","G",NA,"",246,0.09,NA,"",NA,"","nonfoil","","Every branch a crossroads, every vine a swift steed.","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}",3,"Wood Elves","","","When Wood Elves enters the battlefield, search your library for a Forest card, put that card onto the battlefield, then shuffle your library.","Creature — Elf Scout","","1","7ED, 8ED, 9ED, C14, C15, CMA, DD1, DDR, EVG, EXO, KHC, LTC, MOC, NCC, P30A, PDCI, POR, PRM, S99, SLD, TD0","","common","","","","","","","Elf, Scout","","When Wood Elves enters the battlefield, search your library for a Forest card, put that card onto the battlefield, then shuffle.","1","Creature — Elf Scout","Creature","272fccb8-fccd-52ea-a6b2-0fe59118210a","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"191",83,"KHC","","","Lathril, Blade of the Elves","Tomasz Jedruszek","","","mtgo, paper","","black","","B, G","","B, G",NA,"",1254,0.5,NA,"",NA,"","nonfoil","","","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{B}{B}{G}{G}",6,"Casualties of War","","","Choose one or more —\n• Destroy target artifact.\n• Destroy target creature.\n• Destroy target enchantment.\n• Destroy target land.\n• Destroy target planeswalker.","Sorcery","","","KHC, PWAR, WAR","","rare","","","oval","","","","","","Choose one or more —\n• Destroy target artifact.\n• Destroy target creature.\n• Destroy target enchantment.\n• Destroy target land.\n• Destroy target planeswalker.","","Sorcery","Sorcery","b42519be-46d0-5092-b3ad-6f425f60ac85","","",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"192",84,"JUD","","","Magda, Brazen Outlaw","Arnie Swekel","","","mtgo, paper","default","black","","R","","R",NA,"",6787,0.37,NA,"",NA,"","nonfoil, foil","","His battle cry unleashes an avalanche of dwarves.","","1997",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{R}{R}{R}",3,"Dwarven Bloodboiler","","","Tap an untapped Dwarf you control: Target creature gets +2/+0 until end of turn.","Creature - Dwarf","","2","JUD","","rare","","","","","","","Dwarf","","Tap an untapped Dwarf you control: Target creature gets +2/+0 until end of turn.","2","Creature — Dwarf","Creature","c1bddc1f-9587-5c76-8ac5-a7e4c2bc85ce","","",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"193",86,"KHC","","","Lathril, Blade of the Elves","Bram Sels","","","mtgo, paper","","black","","B, G","","B, G",NA,"",3524,0.05,NA,"",NA,"","nonfoil","","""We gather the past from surface dwellers and sell it right back to them.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{B}{B}{G}{G}",4,"Golgari Findbroker","","","When Golgari Findbroker enters the battlefield, return target permanent card from your graveyard to your hand.","Creature — Elf Shaman","","3","GRN, KHC","","uncommon","","","","","","","Elf, Shaman","","When Golgari Findbroker enters the battlefield, return target permanent card from your graveyard to your hand.","4","Creature — Elf Shaman","Creature","ebb4a42c-5824-5c5a-933f-b9ec2e3c74fb","","",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"194",87,"WWK","","","Magda, Brazen Outlaw","Jaime Jones","","","mtgo, paper","default","black","","R","","R",NA,"",5625,0.14,NA,"",NA,"","nonfoil, foil","","In his last seconds, Remhas regretted using his most powerful spell.","","2003",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","English","normal","",NA,"","{3}{R}",4,"Ricochet Trap","","","If an opponent cast a blue spell this turn, you may pay {R} rather than pay Ricochet Trap's mana cost.\nChange the target of target spell with a single target.","Instant — Trap","","","WWK","","uncommon","","","","","","","Trap","","If an opponent cast a blue spell this turn, you may pay {R} rather than pay this spell's mana cost.\nChange the target of target spell with a single target.","","Instant — Trap","Instant","579cc858-d51e-5eba-87bd-f9cbf20b87e4","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"195",89,"KHC","","","Lathril, Blade of the Elves","Antonio José Manzanedo","","","mtgo, paper","","black","","B, G","","B, G",NA,"",629,0.13,NA,"",NA,"","nonfoil","","""The heroes of the past nourish our spirits by their example—and nourish our crops by their decay.""\n—Jeddeg, philosopher of graves","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{3}{B}{G}",5,"Moldervine Reclamation","","","Whenever a creature you control dies, you gain 1 life and draw a card.","Enchantment","","","C21, KHC, M20, ONC, PLIST","","uncommon","","","","","","","","","Whenever a creature you control dies, you gain 1 life and draw a card.","","Enchantment","Enchantment","6783aed5-cab3-57ce-a385-55c3020e8694","","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
"196",9,"KHC","","","Lathril, Blade of the Elves","Donato Giancola","","","mtgo, paper","","black","","B","","B",NA,"",1610,0.18,NA,"",NA,"","nonfoil","","""Our quarrels behind us. Our foes before us. Death or triumph for us all!""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"","English","normal","",NA,"","{1}{B}{B}",3,"Pact of the Serpent","","","Choose a creature type. Target player draws X cards and loses X life, where X is the number of creatures they control of the chosen type.","Sorcery","","","KHC","","rare","","","oval","","","","","","Choose a creature type. Target player draws X cards and loses X life, where X is the number of creatures they control of the chosen type.","","Sorcery","Sorcery","8d525d09-1d6d-5290-9124-53ffb4523569","","",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"197",90,"KHC","","","Lathril, Blade of the Elves","Dmitry Burmak","","","mtgo, paper","","black","","B, G","","B, G",NA,"",970,0.26,NA,"",NA,"","nonfoil","","""One more step and you're mine.""","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"Deathtouch, Reach","English","normal","",NA,"","{2}{B}{G}",4,"Poison-Tip Archer","","","Reach, deathtouch\nWhenever another creature dies, each opponent loses 1 life.","Creature — Elf Archer","","2","KHC, M19","","uncommon","","","","","","","Elf, Archer","","Reach (This creature can block creatures with flying.)\nDeathtouch (Any amount of damage this deals to a creature is enough to destroy it.)\nWhenever another creature dies, each opponent loses 1 life.","3","Creature — Elf Archer","Creature","5368c2b1-24a6-53c1-960f-38d7fdc8f7be","","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"198",91,"KHC","","","Lathril, Blade of the Elves","Clint Cearley","","","mtgo, paper","","black","","B, G","","B, G",NA,"",283,0.16,NA,"",NA,"","nonfoil","","""All matter, animate or not, rots when exposed to time. We merely speed up the process.""\n—Ezoc, Golgari rot farmer","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{1}{B}{G}",3,"Putrefy","","","Destroy target artifact or creature. It can't be regenerated.","Instant","","","C15, C16, C18, C19, C20, CM2, CMA, DDJ, DGM, GK1, KHC, MB1, MM3, ONC, P06, PCTB, PRM, RAV, STA, TD0, TD2","","uncommon","","","","","","","","","Destroy target artifact or creature. It can't be regenerated.","","Instant","Instant","51362899-9b07-5bec-acd0-f570addf5ec4","","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"199",92,"CMA","","","Lathril, Blade of the Elves","Alex Horley-Orlandelli","","","paper","","black","","G","","G",NA,"",400,0.52,NA,"",NA,"","nonfoil","","","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}{G}",3,"Beastmaster Ascension","","","Whenever a creature you control attacks, you may put a quest counter on Beastmaster Ascension.\nAs long as Beastmaster Ascension has seven or more quest counters on it, creatures you control get +5/+5.","Enchantment","","","C14, C15, C16, CMA, MB1, NCC, ZEN","","rare","","","oval","","","","","","Whenever a creature you control attacks, you may put a quest counter on Beastmaster Ascension.\nAs long as Beastmaster Ascension has seven or more quest counters on it, creatures you control get +5/+5.","","Enchantment","Enchantment","7d130e45-3a93-5f97-8bfa-793775e5f232","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"200",92,"KHC","","","Lathril, Blade of the Elves","Dan Scott","","","mtgo, paper","","black","","B, G","","B, G",NA,"",2834,0.27,NA,"",NA,"","nonfoil","","To the elves, her spear is a compass; to the boggarts, a harbinger of doom.","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{1}{B}{G}",3,"Shaman of the Pack","","","When Shaman of the Pack enters the battlefield, target opponent loses life equal to the number of Elves you control.","Creature — Elf Shaman","","3","EA2, EMA, KHC, ORI","","uncommon","","","","","","","Elf, Shaman","","When Shaman of the Pack enters the battlefield, target opponent loses life equal to the number of Elves you control.","2","Creature — Elf Shaman","Creature","f9cdb38b-7af8-511c-84ae-e7f5dce5bc43","","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"201",94,"RIX","","Y","Magda, Brazen Outlaw","Grzegorz Rutkowski","","","arena, mtgo, paper","default","black","","R","","R",NA,"",788,0.3,NA,"",NA,"","nonfoil, foil","","""Why squabble for trinkets when we could be living large off all this gold?""\n—Admiral Beckett Brass","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treasure","English","normal","",NA,"","{6}{R}",7,"Brass's Bounty","","","For each land you control, create a colorless Treasure artifact token with ""{T}, Sacrifice this artifact: Add one mana of any color to your mana pool.""","Sorcery","","","C21, MOC, PRIX, PRM, RIX","","rare","","","oval","","","","","","For each land you control, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")","","Sorcery","Sorcery","3d710017-f4fc-5bdc-b06b-88d8dc4f7aa1","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA
"202",96,"KHC","","","Lathril, Blade of the Elves","Dan Scott","","","mtgo, paper","","black","","","","",NA,"",3,0.35,NA,"",NA,"","nonfoil","","It started as a mere drop of water. The Magic Mirror crystallized it into much more.","","2015",NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"","English","normal","",NA,"","{2}",2,"Arcane Signet","","","{T}: Add one mana of any color in your commander's color identity.","Artifact","","","40K, AFC, ANB, BRC, C20, C21, CLB, CMR, DMC, ELD, KHC, LTC, MIC, MOC, NCC, NEC, ONC, P30A, PCTB, PHED, PRM, PSVC, SCD, SLD, VOC, ZNC","","common","","","","","","","","","{T}: Add one mana of any color in your commander's color identity.","","Artifact","Artifact","10307611-657c-5ff4-9ec9-3ba54878d80a","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA
"203",98,"EVE","","","Magda, Brazen Outlaw","Randy Gallegos","","","mtgo, paper","default","black","","R, U","","R, U",NA,"",11390,NA,NA,"",NA,"","nonfoil, foil","","It hears and answers every orison across Shadowmoor.","","2003",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retrace","English","normal","",NA,"","{5}{U/R}{U/R}",7,"Call the Skybreaker","","","Put a 5/5 blue and red Elemental creature token with flying into play.\nRetrace (You may play this card from your graveyard by discarding a land card in addition to paying its other costs.)","Sorcery","","","C15, C21, CMD, EMA, EVE, NCC","","rare","","","","","","","","","Create a 5/5 blue and red Elemental creature token with flying.\nRetrace (You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.)","","Sorcery","Sorcery","8fe1a16a-ab5c-5737-a434-6632390e8d79","","",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA
"204",99,"ORI","","","Lathril, Blade of the Elves","Viktor Titov","","","mtgo, paper","default","black","","B","","B",NA,"",11229,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Menace","English","normal","",NA,"","{3}{B}{B}",5,"Gilt-Leaf Winnower","","","Menace (This creature can't be blocked except by two or more creatures.)\nWhen Gilt-Leaf Winnower enters the battlefield, you may destroy target non-Elf creature whose power and toughness aren't equal.","Creature — Elf Warrior","","4","CMR, ORI, PORI","","rare","","","oval","","","","Elf, Warrior","","Menace (This creature can't be blocked except by two or more creatures.)\nWhen Gilt-Leaf Winnower enters the battlefield, you may destroy target non-Elf creature whose power and toughness aren't equal.","3","Creature — Elf Warrior","Creature","7e7c901c-8560-5c56-bdd0-b5d9eb8f346c","","",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA
